time,robot_x,robot_y,intrusion_detected,num_intruders,closest_dist,alert_level,is_alarming,alarm_event
26.950,9.600,1.500,True,0,,warning,False,silent
27.000,9.615,1.500,True,0,,warning,False,silent
27.050,9.630,1.500,True,0,,warning,False,silent
27.100,9.645,1.500,True,0,,warning,False,silent
27.150,9.660,1.500,True,0,,warning,False,silent
27.200,9.675,1.500,True,0,,warning,False,silent
27.250,9.690,1.500,True,0,,warning,False,silent
27.300,9.705,1.500,True,0,,warning,False,silent
27.350,9.720,1.500,True,0,,warning,False,silent
27.400,9.735,1.500,True,0,,warning,False,silent
27.450,9.750,1.500,True,1,4.100,info,False,silent
27.500,9.765,1.500,True,0,,info,False,silent
27.550,9.780,1.500,True,0,,info,False,silent
27.600,9.795,1.500,True,0,,info,False,silent
27.650,9.810,1.500,True,0,,info,False,silent
27.700,9.825,1.500,True,0,,info,False,silent
27.750,9.840,1.500,True,0,,info,False,silent
27.800,9.855,1.500,True,0,,info,False,silent
27.850,9.870,1.500,True,0,,info,False,silent
27.900,9.885,1.500,True,0,,info,False,silent
27.950,9.900,1.500,True,0,,info,False,silent
28.000,9.915,1.500,True,0,,info,False,silent
28.050,9.930,1.500,True,0,,info,False,silent
28.100,9.945,1.500,True,0,,info,False,silent
28.150,9.960,1.500,True,0,,info,False,silent
28.200,9.975,1.500,True,0,,info,False,silent
28.250,9.990,1.500,True,0,,info,False,silent
28.300,10.005,1.500,True,0,,info,False,silent
28.350,10.020,1.500,True,0,,info,False,silent
28.400,10.035,1.500,True,0,,info,False,silent
28.450,10.050,1.500,True,1,4.342,info,False,silent
28.500,10.065,1.500,True,0,,info,False,silent
28.550,10.080,1.500,True,0,,info,False,silent
28.600,10.095,1.500,True,0,,info,False,silent
28.650,10.110,1.500,True,0,,info,False,silent
28.700,10.125,1.500,True,0,,info,False,silent
28.750,10.140,1.500,True,0,,info,False,silent
28.800,10.155,1.500,True,0,,info,False,silent
28.850,10.170,1.500,True,0,,info,False,silent
28.900,10.185,1.500,True,0,,info,False,silent
28.950,10.200,1.500,True,0,,info,False,silent
29.000,10.215,1.500,True,0,,info,False,silent
29.050,10.230,1.500,True,0,,info,False,silent
29.100,10.245,1.500,True,0,,info,False,silent
29.150,10.260,1.500,True,0,,info,False,silent
29.200,10.275,1.500,True,0,,info,False,silent
29.250,10.290,1.500,True,0,,info,False,silent
29.300,10.305,1.500,True,0,,info,False,silent
29.350,10.320,1.500,True,0,,info,False,silent
29.400,10.335,1.500,True,0,,info,False,silent
29.450,10.350,1.500,True,1,4.590,info,False,silent
29.500,10.365,1.500,True,0,,info,False,silent
29.550,10.380,1.500,True,0,,info,False,silent
29.600,10.395,1.500,True,0,,info,False,silent
29.650,10.410,1.500,True,0,,info,False,silent
29.700,10.425,1.500,True,0,,info,False,silent
29.750,10.440,1.500,True,0,,info,False,silent
29.800,10.455,1.500,True,0,,info,False,silent
29.850,10.470,1.500,True,0,,info,False,silent
29.900,10.485,1.500,True,0,,info,False,silent
29.950,10.500,1.500,True,0,,info,False,silent
30.000,10.515,1.500,True,0,,info,False,silent
30.050,10.530,1.500,True,0,,info,False,silent
30.100,10.545,1.500,True,0,,info,False,silent
30.150,10.560,1.500,True,0,,info,False,silent
30.200,10.575,1.500,True,0,,info,False,silent
30.250,10.590,1.500,True,0,,info,False,silent
30.300,10.605,1.500,True,0,,info,False,silent
30.350,10.620,1.500,True,0,,info,False,silent
30.400,10.635,1.500,True,0,,info,False,silent
30.450,10.650,1.500,True,1,4.845,info,False,silent
30.500,10.665,1.500,True,0,,info,False,silent
30.550,10.680,1.500,True,0,,info,False,silent
30.600,10.695,1.500,True,0,,info,False,silent
30.650,10.710,1.500,True,0,,info,False,silent
30.700,10.725,1.500,True,0,,info,False,silent
30.750,10.740,1.500,True,0,,info,False,silent
30.800,10.755,1.500,True,0,,info,False,silent
30.850,10.770,1.500,True,0,,info,False,silent
30.900,10.785,1.500,True,0,,info,False,silent
30.950,10.800,1.500,True,0,,info,False,silent
31.000,10.815,1.500,True,0,,info,False,silent
31.050,10.830,1.500,True,0,,info,False,silent
31.100,10.845,1.500,False,0,,info,False,silent
31.150,10.860,1.500,False,0,,info,False,silent
31.200,10.875,1.500,False,0,,info,False,silent
31.250,10.890,1.500,False,0,,info,False,silent
31.300,10.905,1.500,False,0,,info,False,silent
31.350,10.920,1.500,False,0,,info,False,silent
31.400,10.935,1.500,False,0,,info,False,silent
31.450,10.950,1.500,False,0,,nominal,False,silent
31.500,10.965,1.500,False,0,,nominal,False,silent
31.550,10.980,1.500,False,0,,nominal,False,silent
31.600,10.995,1.500,False,0,,nominal,False,silent
31.650,11.010,1.500,False,0,,nominal,False,silent
31.700,11.025,1.500,False,0,,nominal,False,silent
31.750,11.040,1.500,False,0,,nominal,False,silent
31.800,11.055,1.500,False,0,,nominal,False,silent
31.850,11.070,1.500,False,0,,nominal,False,silent
31.900,11.085,1.500,False,0,,nominal,False,silent
31.950,11.100,1.500,False,0,,nominal,False,silent
32.000,11.115,1.500,False,0,,nominal,False,silent
32.050,11.130,1.500,False,0,,nominal,False,silent
32.100,11.145,1.500,False,0,,nominal,False,silent
32.150,11.160,1.500,False,0,,nominal,False,silent
32.200,11.175,1.500,False,0,,nominal,False,silent
32.250,11.190,1.500,False,0,,nominal,False,silent
32.300,11.205,1.500,False,0,,nominal,False,silent
32.350,11.220,1.500,False,0,,nominal,False,silent
32.400,11.235,1.500,False,0,,nominal,False,silent
32.450,11.250,1.500,False,0,,nominal,False,silent
32.500,11.265,1.500,False,0,,nominal,False,silent
32.550,11.280,1.500,False,0,,nominal,False,silent
32.600,11.295,1.500,False,0,,nominal,False,silent
32.650,11.310,1.500,False,0,,nominal,False,silent
32.700,11.325,1.500,False,0,,nominal,False,silent
32.750,11.340,1.500,False,0,,nominal,False,silent
32.800,11.355,1.500,False,0,,nominal,False,silent
32.850,11.370,1.500,False,0,,nominal,False,silent
32.900,11.385,1.500,False,0,,nominal,False,silent
32.950,11.400,1.500,False,0,,nominal,False,silent
33.000,11.415,1.500,False,0,,nominal,False,silent
33.050,11.430,1.500,False,0,,nominal,False,silent
33.100,11.445,1.500,False,0,,nominal,False,silent
33.150,11.460,1.500,False,0,,nominal,False,silent
33.200,11.475,1.500,False,0,,nominal,False,silent
33.250,11.490,1.500,False,0,,nominal,False,silent
33.300,11.505,1.500,False,0,,nominal,False,silent
33.350,11.520,1.500,False,0,,nominal,False,silent
33.400,11.535,1.500,False,0,,nominal,False,silent
33.450,11.550,1.500,False,0,,nominal,False,silent
33.500,11.565,1.500,False,0,,nominal,False,silent
33.550,11.580,1.500,False,0,,nominal,False,silent
33.600,11.595,1.500,False,0,,nominal,False,silent
33.650,11.610,1.500,False,0,,nominal,False,silent
33.700,11.625,1.500,False,0,,nominal,False,silent
33.750,11.640,1.500,False,0,,nominal,False,silent
33.800,11.655,1.500,False,0,,nominal,False,silent
33.850,11.670,1.500,False,0,,nominal,False,silent
33.900,11.685,1.500,False,0,,nominal,False,silent
33.950,11.700,1.500,False,0,,nominal,False,silent
34.000,11.715,1.500,False,0,,nominal,False,silent
34.050,11.730,1.500,False,0,,nominal,False,silent
34.100,11.745,1.500,False,0,,nominal,False,silent
34.150,11.760,1.500,False,0,,nominal,False,silent
34.200,11.775,1.500,False,0,,nominal,False,silent
34.250,11.790,1.500,False,0,,nominal,False,silent
34.300,11.805,1.500,False,0,,nominal,False,silent
34.350,11.820,1.500,False,0,,nominal,False,silent
34.400,11.835,1.500,False,0,,nominal,False,silent
34.450,11.850,1.500,False,0,,nominal,False,silent
34.500,11.865,1.500,False,0,,nominal,False,silent
34.550,11.880,1.500,False,0,,nominal,False,silent
34.600,11.895,1.500,False,0,,nominal,False,silent
34.650,11.910,1.500,False,0,,nominal,False,silent
34.700,11.925,1.500,False,0,,nominal,False,silent
34.750,11.940,1.500,False,0,,nominal,False,silent
34.800,11.955,1.500,False,0,,nominal,False,silent
34.850,11.970,1.500,False,0,,nominal,False,silent
34.900,11.985,1.500,False,0,,nominal,False,silent
34.950,12.000,1.500,False,0,,nominal,False,silent
35.000,12.015,1.500,False,0,,nominal,False,silent
35.050,12.030,1.500,False,0,,nominal,False,silent
35.100,12.045,1.500,False,0,,nominal,False,silent
35.150,12.060,1.500,False,0,,nominal,False,silent
35.200,12.075,1.500,False,0,,nominal,False,silent
35.250,12.090,1.500,False,0,,nominal,False,silent
35.300,12.105,1.500,False,0,,nominal,False,silent
35.350,12.120,1.500,False,0,,nominal,False,silent
35.400,12.135,1.500,False,0,,nominal,False,silent
35.450,12.150,1.500,False,0,,nominal,False,silent
35.500,12.165,1.500,False,0,,nominal,False,silent
35.550,12.180,1.500,False,0,,nominal,False,silent
35.600,12.195,1.500,False,0,,nominal,False,silent
35.650,12.210,1.500,False,0,,nominal,False,silent
35.700,12.225,1.500,False,0,,nominal,False,silent
35.750,12.240,1.500,False,0,,nominal,False,silent
35.800,12.255,1.500,False,0,,nominal,False,silent
35.850,12.270,1.500,False,0,,nominal,False,silent
35.900,12.285,1.500,False,0,,nominal,False,silent
35.950,12.300,1.500,False,0,,nominal,False,silent
36.000,12.315,1.500,False,0,,nominal,False,silent
36.050,12.330,1.500,False,0,,nominal,False,silent
36.100,12.345,1.500,False,0,,nominal,False,silent
36.150,12.360,1.500,False,0,,nominal,False,silent
36.200,12.375,1.500,False,0,,nominal,False,silent
36.250,12.390,1.500,False,0,,nominal,False,silent
36.300,12.405,1.500,False,0,,nominal,False,silent
36.350,12.420,1.500,False,0,,nominal,False,silent
36.400,12.435,1.500,False,0,,nominal,False,silent
36.450,12.450,1.500,False,0,,nominal,False,silent
36.500,12.465,1.500,False,0,,nominal,False,silent
36.550,12.480,1.500,False,0,,nominal,False,silent
36.600,12.495,1.500,False,0,,nominal,False,silent
36.650,12.510,1.500,False,0,,nominal,False,silent
36.700,12.525,1.500,False,0,,nominal,False,silent
36.750,12.540,1.500,False,0,,nominal,False,silent
36.800,12.555,1.500,False,0,,nominal,False,silent
36.850,12.570,1.500,False,0,,nominal,False,silent
36.900,12.585,1.500,False,0,,nominal,False,silent
36.950,12.600,1.500,False,0,,nominal,False,silent
37.000,12.615,1.500,False,0,,nominal,False,silent
37.050,12.630,1.500,False,0,,nominal,False,silent
37.100,12.645,1.500,False,0,,nominal,False,silent
37.150,12.660,1.500,False,0,,nominal,False,silent
37.200,12.675,1.500,False,0,,nominal,False,silent
37.250,12.690,1.500,False,0,,nominal,False,silent
37.300,12.705,1.500,False,0,,nominal,False,silent
37.350,12.706,1.515,False,0,,nominal,False,silent
37.400,12.706,1.530,False,0,,nominal,False,silent
37.450,12.707,1.545,False,0,,nominal,False,silent
37.500,12.708,1.560,False,0,,nominal,False,silent
37.550,12.708,1.575,False,0,,nominal,False,silent
37.600,12.709,1.590,False,0,,nominal,False,silent
37.650,12.710,1.605,False,0,,nominal,False,silent
37.700,12.710,1.620,False,0,,nominal,False,silent
37.750,12.711,1.635,False,0,,nominal,False,silent
37.800,12.712,1.650,False,0,,nominal,False,silent
37.850,12.712,1.665,False,0,,nominal,False,silent
37.900,12.713,1.680,False,0,,nominal,False,silent
37.950,12.714,1.695,False,0,,nominal,False,silent
38.000,12.715,1.710,False,0,,nominal,False,silent
38.050,12.715,1.725,False,0,,nominal,False,silent
38.100,12.716,1.740,False,0,,nominal,False,silent
38.150,12.717,1.755,False,0,,nominal,False,silent
38.200,12.717,1.770,False,0,,nominal,False,silent
38.250,12.718,1.785,False,0,,nominal,False,silent
38.300,12.719,1.800,False,0,,nominal,False,silent
38.350,12.719,1.815,False,0,,nominal,False,silent
38.400,12.720,1.830,False,0,,nominal,False,silent
38.450,12.721,1.845,False,0,,nominal,False,silent
38.500,12.721,1.860,False,0,,nominal,False,silent
38.550,12.722,1.875,False,0,,nominal,False,silent
38.600,12.723,1.890,False,0,,nominal,False,silent
38.650,12.723,1.905,False,0,,nominal,False,silent
38.700,12.724,1.920,False,0,,nominal,False,silent
38.750,12.725,1.935,False,0,,nominal,False,silent
38.800,12.725,1.950,False,0,,nominal,False,silent
38.850,12.726,1.965,False,0,,nominal,False,silent
38.900,12.727,1.980,False,0,,nominal,False,silent
38.950,12.727,1.994,False,0,,nominal,False,silent
39.000,12.728,2.009,False,0,,nominal,False,silent
39.050,12.729,2.024,False,0,,nominal,False,silent
39.100,12.729,2.039,False,0,,nominal,False,silent
39.150,12.730,2.054,False,0,,nominal,False,silent
39.200,12.731,2.069,False,0,,nominal,False,silent
39.250,12.732,2.084,False,0,,nominal,False,silent
39.300,12.732,2.099,False,0,,nominal,False,silent
39.350,12.733,2.114,False,0,,nominal,False,silent
39.400,12.734,2.129,False,0,,nominal,False,silent
39.450,12.734,2.144,False,0,,nominal,False,silent
39.500,12.735,2.159,False,0,,nominal,False,silent
39.550,12.736,2.174,False,0,,nominal,False,silent
39.600,12.736,2.189,False,0,,nominal,False,silent
39.650,12.737,2.204,False,0,,nominal,False,silent
39.700,12.738,2.219,False,0,,nominal,False,silent
39.750,12.738,2.234,False,0,,nominal,False,silent
39.800,12.739,2.249,False,0,,nominal,False,silent
39.850,12.740,2.264,False,0,,nominal,False,silent
39.900,12.740,2.279,False,0,,nominal,False,silent
39.950,12.741,2.294,False,0,,nominal,False,silent
40.000,12.742,2.309,False,0,,nominal,False,silent
40.050,12.742,2.324,False,0,,nominal,False,silent
40.100,12.743,2.339,False,0,,nominal,False,silent
40.150,12.744,2.354,False,0,,nominal,False,silent
40.200,12.744,2.369,False,0,,nominal,False,silent
40.250,12.745,2.384,False,0,,nominal,False,silent
40.300,12.746,2.399,False,0,,nominal,False,silent
40.350,12.746,2.414,False,0,,nominal,False,silent
40.400,12.747,2.429,False,0,,nominal,False,silent
40.450,12.748,2.444,False,0,,nominal,False,silent
40.500,12.749,2.459,False,0,,nominal,False,silent
40.550,12.749,2.474,False,0,,nominal,False,silent
40.600,12.750,2.489,False,0,,nominal,False,silent
40.650,12.751,2.504,False,0,,nominal,False,silent
40.700,12.751,2.519,False,0,,nominal,False,silent
40.750,12.752,2.534,False,0,,nominal,False,silent
40.800,12.753,2.549,False,0,,nominal,False,silent
40.850,12.753,2.564,False,0,,nominal,False,silent
40.900,12.754,2.579,False,0,,nominal,False,silent
40.950,12.755,2.594,False,0,,nominal,False,silent
41.000,12.755,2.609,False,0,,nominal,False,silent
41.050,12.756,2.624,False,0,,nominal,False,silent
41.100,12.757,2.639,False,0,,nominal,False,silent
41.150,12.757,2.654,False,0,,nominal,False,silent
41.200,12.758,2.669,False,0,,nominal,False,silent
41.250,12.759,2.684,False,0,,nominal,False,silent
41.300,12.759,2.699,False,0,,nominal,False,silent
41.350,12.760,2.714,False,0,,nominal,False,silent
41.400,12.761,2.729,False,0,,nominal,False,silent
41.450,12.761,2.744,False,0,,nominal,False,silent
41.500,12.762,2.759,False,0,,nominal,False,silent
41.550,12.763,2.774,False,0,,nominal,False,silent
41.600,12.763,2.789,False,0,,nominal,False,silent
41.650,12.764,2.804,False,0,,nominal,False,silent
41.700,12.765,2.819,False,0,,nominal,False,silent
41.750,12.766,2.834,True,1,4.989,info,False,silent
41.800,12.766,2.849,True,0,,info,False,silent
41.850,12.767,2.864,True,0,,info,False,silent
41.900,12.768,2.879,True,0,,info,False,silent
41.950,12.768,2.894,True,0,,info,False,silent
42.000,12.769,2.909,True,0,,info,False,silent
42.050,12.770,2.924,True,0,,info,False,silent
42.100,12.770,2.939,True,0,,info,False,silent
42.150,12.771,2.954,True,0,,info,False,silent
42.200,12.772,2.968,True,0,,info,False,silent
42.250,12.772,2.983,True,0,,info,False,silent
42.300,12.773,2.998,True,0,,info,False,silent
42.350,12.774,3.013,True,0,,info,False,silent
42.400,12.774,3.028,True,0,,info,False,silent
42.450,12.775,3.043,True,0,,info,False,silent
42.500,12.776,3.058,True,0,,info,False,silent
42.550,12.776,3.073,True,0,,info,False,silent
42.600,12.777,3.088,True,0,,info,False,silent
42.650,12.778,3.103,True,0,,info,False,silent
42.700,12.778,3.118,True,0,,info,False,silent
42.750,12.779,3.133,True,0,,info,False,silent
42.800,12.780,3.148,True,1,4.702,info,False,silent
42.850,12.780,3.163,True,0,,info,False,silent
42.900,12.781,3.178,True,0,,info,False,silent
42.950,12.782,3.193,True,0,,info,False,silent
43.000,12.783,3.208,True,0,,info,False,silent
43.050,12.783,3.223,True,0,,info,False,silent
43.100,12.784,3.238,True,0,,info,False,silent
43.150,12.785,3.253,True,0,,info,False,silent
43.200,12.785,3.268,True,0,,info,False,silent
43.250,12.786,3.283,True,0,,info,False,silent
43.300,12.787,3.298,True,0,,info,False,silent
43.350,12.787,3.313,True,0,,info,False,silent
43.400,12.788,3.328,True,0,,info,False,silent
43.450,12.789,3.343,True,0,,info,False,silent
43.500,12.789,3.358,True,0,,info,False,silent
43.550,12.790,3.373,True,0,,info,False,silent
43.600,12.791,3.388,True,0,,info,False,silent
43.650,12.791,3.403,True,0,,info,False,silent
43.700,12.792,3.418,True,0,,info,False,silent
43.750,12.793,3.433,True,0,,info,False,silent
43.800,12.793,3.448,True,0,,info,False,silent
43.850,12.794,3.463,True,1,4.418,info,False,silent
43.900,12.795,3.478,True,0,,info,False,silent
43.950,12.795,3.493,True,0,,info,False,silent
44.000,12.796,3.508,True,0,,info,False,silent
44.050,12.797,3.523,True,0,,info,False,silent
44.100,12.797,3.538,True,0,,info,False,silent
44.150,12.798,3.553,True,0,,info,False,silent
44.200,12.799,3.568,True,0,,info,False,silent
44.250,12.800,3.583,True,0,,info,False,silent
44.300,12.800,3.598,True,0,,info,False,silent
44.350,12.801,3.613,True,0,,info,False,silent
44.400,12.802,3.628,True,0,,info,False,silent
44.450,12.802,3.643,True,0,,info,False,silent
44.500,12.803,3.658,True,0,,info,False,silent
44.550,12.804,3.673,True,0,,info,False,silent
44.600,12.804,3.688,True,0,,info,False,silent
44.650,12.805,3.703,True,0,,info,False,silent
44.700,12.806,3.718,True,0,,info,False,silent
44.750,12.806,3.733,True,0,,info,False,silent
44.800,12.807,3.748,True,0,,info,False,silent
44.850,12.808,3.763,True,0,,info,False,silent
44.900,12.808,3.778,True,1,4.138,info,False,silent
44.950,12.809,3.793,True,0,,info,False,silent
45.000,12.810,3.808,True,0,,info,False,silent
45.050,12.810,3.823,True,0,,info,False,silent
45.100,12.811,3.838,True,0,,info,False,silent
45.150,12.812,3.853,True,0,,info,False,silent
45.200,12.812,3.868,True,0,,info,False,silent
45.250,12.813,3.883,True,0,,info,False,silent
45.300,12.814,3.898,True,0,,info,False,silent
45.350,12.814,3.913,True,0,,info,False,silent
45.400,12.815,3.928,True,0,,info,False,silent
45.450,12.816,3.942,True,0,,info,False,silent
45.500,12.817,3.957,True,0,,info,False,silent
45.550,12.817,3.972,True,0,,info,False,silent
45.600,12.818,3.987,True,0,,info,False,silent
45.650,12.819,4.002,True,0,,info,False,silent
45.700,12.819,4.017,True,0,,info,False,silent
45.750,12.820,4.032,True,0,,info,False,silent
45.800,12.821,4.047,True,0,,info,False,silent
45.850,12.821,4.062,True,0,,info,False,silent
45.900,12.822,4.077,True,0,,info,False,silent
45.950,12.823,4.092,True,1,3.864,warning,False,silent
46.000,12.823,4.107,True,0,,warning,False,silent
46.050,12.824,4.122,True,0,,warning,False,silent
46.100,12.825,4.137,True,0,,warning,False,silent
46.150,12.825,4.152,True,0,,warning,False,silent
46.200,12.826,4.167,True,0,,warning,False,silent
46.250,12.827,4.182,True,0,,warning,False,silent
46.300,12.827,4.197,True,0,,warning,False,silent
46.350,12.828,4.212,True,0,,warning,False,silent
46.400,12.829,4.227,True,0,,warning,False,silent
46.450,12.829,4.242,True,0,,warning,False,silent
46.500,12.830,4.257,True,0,,warning,False,silent
46.550,12.831,4.272,True,0,,warning,False,silent
46.600,12.831,4.287,True,0,,warning,False,silent
46.650,12.832,4.302,True,0,,warning,False,silent
46.700,12.833,4.317,True,0,,warning,False,silent
46.750,12.834,4.332,True,0,,warning,False,silent
46.800,12.834,4.347,True,0,,warning,False,silent
46.850,12.835,4.362,True,0,,warning,False,silent
46.900,12.836,4.377,True,0,,warning,False,silent
46.950,12.836,4.392,True,0,,warning,False,silent
47.000,12.837,4.407,True,1,3.597,warning,False,silent
47.050,12.838,4.422,True,0,,warning,False,silent
47.100,12.838,4.437,True,0,,warning,False,silent
47.150,12.839,4.452,True,0,,warning,False,silent
47.200,12.840,4.467,True,0,,warning,False,silent
47.250,12.840,4.482,True,0,,warning,False,silent
47.300,12.841,4.497,True,0,,warning,False,silent
47.350,12.842,4.512,True,0,,warning,False,silent
47.400,12.842,4.527,True,0,,warning,False,silent
47.450,12.843,4.542,True,0,,warning,False,silent
47.500,12.844,4.557,True,0,,warning,False,silent
47.550,12.844,4.572,True,0,,warning,False,silent
47.600,12.845,4.587,True,0,,warning,False,silent
47.650,12.846,4.602,True,0,,warning,False,silent
47.700,12.846,4.617,True,0,,warning,False,silent
47.750,12.847,4.632,True,0,,warning,False,silent
47.800,12.848,4.647,True,0,,warning,False,silent
47.850,12.848,4.662,True,0,,warning,False,silent
47.900,12.849,4.677,True,0,,warning,False,silent
47.950,12.850,4.692,True,0,,warning,False,silent
48.000,12.851,4.707,True,0,,warning,False,silent
48.050,12.851,4.722,True,1,3.339,warning,False,silent
48.100,12.852,4.737,True,0,,warning,False,silent
48.150,12.853,4.752,True,0,,warning,False,silent
48.200,12.853,4.767,True,0,,warning,False,silent
48.250,12.854,4.782,True,0,,warning,False,silent
48.300,12.855,4.797,True,0,,warning,False,silent
48.350,12.855,4.812,True,0,,warning,False,silent
48.400,12.856,4.827,True,0,,warning,False,silent
48.450,12.857,4.842,True,0,,warning,False,silent
48.500,12.857,4.857,True,0,,warning,False,silent
48.550,12.858,4.872,True,0,,warning,False,silent
48.600,12.859,4.887,True,0,,warning,False,silent
48.650,12.859,4.901,True,0,,warning,False,silent
48.700,12.860,4.916,True,0,,warning,False,silent
48.750,12.861,4.931,True,0,,warning,False,silent
48.800,12.861,4.946,True,0,,warning,False,silent
48.850,12.862,4.961,True,0,,warning,False,silent
48.900,12.863,4.976,True,0,,warning,False,silent
48.950,12.863,4.991,True,0,,warning,False,silent
49.000,12.864,5.006,True,0,,warning,False,silent
49.050,12.865,5.021,True,0,,warning,False,silent
49.100,12.865,5.036,True,1,3.090,warning,False,silent
49.150,12.866,5.051,True,0,,warning,False,silent
49.200,12.867,5.066,True,0,,warning,False,silent
49.250,12.868,5.081,True,0,,warning,False,silent
49.300,12.868,5.096,True,0,,warning,False,silent
49.350,12.869,5.111,True,0,,warning,False,silent
49.400,12.870,5.126,True,0,,warning,False,silent
49.450,12.870,5.141,True,0,,warning,False,silent
49.500,12.871,5.156,True,0,,warning,False,silent
49.550,12.872,5.171,True,0,,warning,False,silent
49.600,12.872,5.186,True,0,,warning,False,silent
49.650,12.873,5.201,True,0,,warning,False,silent
49.700,12.874,5.216,True,0,,warning,False,silent
49.750,12.874,5.231,True,0,,warning,False,silent
49.800,12.875,5.246,True,0,,warning,False,silent
49.850,12.876,5.261,True,0,,warning,False,silent
49.900,12.876,5.276,True,0,,warning,False,silent
49.950,12.877,5.291,True,0,,warning,False,silent
50.000,12.878,5.306,True,0,,warning,False,silent
50.050,12.878,5.321,True,0,,warning,False,silent
50.100,12.879,5.336,True,0,,warning,False,silent
50.150,12.880,5.351,True,1,2.855,warning,False,silent
50.200,12.880,5.366,True,0,,warning,False,silent
50.250,12.881,5.381,True,0,,warning,False,silent
50.300,12.882,5.396,True,0,,warning,False,silent
50.350,12.882,5.411,True,0,,warning,False,silent
50.400,12.883,5.426,True,0,,warning,False,silent
50.450,12.884,5.441,False,0,,warning,False,silent
50.500,12.885,5.456,False,0,,warning,False,silent
50.550,12.885,5.471,False,0,,warning,False,silent
50.600,12.886,5.486,False,0,,warning,False,silent
50.650,12.887,5.501,False,0,,warning,False,silent
50.700,12.887,5.516,False,0,,warning,False,silent
50.750,12.888,5.531,False,0,,warning,False,silent
50.800,12.889,5.546,False,0,,warning,False,silent
50.850,12.889,5.561,False,0,,warning,False,silent
50.900,12.890,5.576,False,0,,warning,False,silent
50.950,12.891,5.591,False,0,,warning,False,silent
51.000,12.891,5.606,False,0,,warning,False,silent
51.050,12.892,5.621,False,0,,warning,False,silent
51.100,12.893,5.636,False,0,,warning,False,silent
51.150,12.893,5.651,False,0,,warning,False,silent
51.200,12.894,5.666,False,0,,nominal,False,silent
51.250,12.895,5.681,False,0,,nominal,False,silent
51.300,12.895,5.696,False,0,,nominal,False,silent
51.350,12.896,5.711,False,0,,nominal,False,silent
51.400,12.897,5.726,False,0,,nominal,False,silent
51.450,12.897,5.741,False,0,,nominal,False,silent
51.500,12.898,5.756,False,0,,nominal,False,silent
51.550,12.899,5.771,False,0,,nominal,False,silent
51.600,12.899,5.786,False,0,,nominal,False,silent
51.650,12.900,5.801,False,0,,nominal,False,silent
51.700,12.901,5.816,False,0,,nominal,False,silent
51.750,12.902,5.831,False,0,,nominal,False,silent
51.800,12.902,5.846,False,0,,nominal,False,silent
51.850,12.903,5.861,False,0,,nominal,False,silent
51.900,12.904,5.875,False,0,,nominal,False,silent
51.950,12.904,5.890,False,0,,nominal,False,silent
52.000,12.905,5.905,False,0,,nominal,False,silent
52.050,12.906,5.920,False,0,,nominal,False,silent
52.100,12.906,5.935,False,0,,nominal,False,silent
52.150,12.907,5.950,False,0,,nominal,False,silent
52.200,12.908,5.965,False,0,,nominal,False,silent
52.250,12.908,5.980,False,0,,nominal,False,silent
52.300,12.909,5.995,False,0,,nominal,False,silent
52.350,12.910,6.010,False,0,,nominal,False,silent
52.400,12.910,6.025,False,0,,nominal,False,silent
52.450,12.911,6.040,False,0,,nominal,False,silent
52.500,12.912,6.055,False,0,,nominal,False,silent
52.550,12.912,6.070,False,0,,nominal,False,silent
52.600,12.913,6.085,False,0,,nominal,False,silent
52.650,12.914,6.100,False,0,,nominal,False,silent
52.700,12.914,6.115,False,0,,nominal,False,silent
52.750,12.915,6.130,False,0,,nominal,False,silent
52.800,12.916,6.145,False,0,,nominal,False,silent
52.850,12.917,6.160,False,0,,nominal,False,silent
52.900,12.917,6.175,False,0,,nominal,False,silent
52.950,12.918,6.190,False,0,,nominal,False,silent
53.000,12.919,6.205,False,0,,nominal,False,silent
53.050,12.919,6.220,False,0,,nominal,False,silent
53.100,12.920,6.235,False,0,,nominal,False,silent
53.150,12.921,6.250,False,0,,nominal,False,silent
53.200,12.921,6.265,False,0,,nominal,False,silent
53.250,12.922,6.280,False,0,,nominal,False,silent
53.300,12.923,6.295,False,0,,nominal,False,silent
53.350,12.923,6.310,False,0,,nominal,False,silent
53.400,12.924,6.325,False,0,,nominal,False,silent
53.450,12.925,6.340,False,0,,nominal,False,silent
53.500,12.925,6.355,False,0,,nominal,False,silent
53.550,12.926,6.370,False,0,,nominal,False,silent
53.600,12.927,6.385,False,0,,nominal,False,silent
53.650,12.927,6.400,False,0,,nominal,False,silent
53.700,12.928,6.415,False,0,,nominal,False,silent
53.750,12.929,6.430,False,0,,nominal,False,silent
53.800,12.929,6.445,False,0,,nominal,False,silent
53.850,12.930,6.460,False,0,,nominal,False,silent
53.900,12.931,6.475,False,0,,nominal,False,silent
53.950,12.931,6.490,False,0,,nominal,False,silent
54.000,12.932,6.505,False,0,,nominal,False,silent
54.050,12.933,6.520,False,0,,nominal,False,silent
54.100,12.934,6.535,False,0,,nominal,False,silent
54.150,12.934,6.550,False,0,,nominal,False,silent
54.200,12.935,6.565,False,0,,nominal,False,silent
54.250,12.936,6.580,False,0,,nominal,False,silent
54.300,12.936,6.595,False,0,,nominal,False,silent
54.350,12.937,6.610,False,0,,nominal,False,silent
54.400,12.938,6.625,False,0,,nominal,False,silent
54.450,12.938,6.640,False,0,,nominal,False,silent
54.500,12.939,6.655,False,0,,nominal,False,silent
